date;heure;NO2;O3
;;microg/m3;microg/m3
23/10/2019;20;43;1
23/10/2019;21;36;0
23/10/2019;22;33;1
23/10/2019;23;30;1
23/10/2019;24;28;1
24/10/2019;1;28;4
24/10/2019;2;19;13
24/10/2019;3;20;15
24/10/2019;4;28;11
24/10/2019;5;44;3
24/10/2019;6;54;1
24/10/2019;7;57;2
24/10/2019;8;53;9
24/10/2019;9;40;21
24/10/2019;10;33;28
24/10/2019;11;27;32
24/10/2019;12;19;39
24/10/2019;13;18;49
24/10/2019;14;22;45
24/10/2019;15;20;48
24/10/2019;16;23;43
24/10/2019;17;26;39
24/10/2019;18;35;30
24/10/2019;19;37;25
24/10/2019;20;30;27
24/10/2019;21;22;32
24/10/2019;22;21;27
24/10/2019;23;23;22
24/10/2019;24;20;23
25/10/2019;1;20;18
25/10/2019;2;21;15
25/10/2019;3;33;4
25/10/2019;4;31;9
25/10/2019;5;23;25
25/10/2019;6;54;4
25/10/2019;7;55;3
25/10/2019;8;50;6
25/10/2019;9;43;13
25/10/2019;10;34;21
25/10/2019;11;30;24
25/10/2019;12;30;25
25/10/2019;13;31;23
25/10/2019;14;25;30
25/10/2019;15;31;27
25/10/2019;16;32;26
25/10/2019;17;38;23
25/10/2019;18;43;16
25/10/2019;19;47;9
25/10/2019;20;46;11
25/10/2019;21;34;16
25/10/2019;22;37;13
25/10/2019;23;26;22
25/10/2019;24;22;26
26/10/2019;1;18;30
26/10/2019;2;16;32
26/10/2019;3;16;25
26/10/2019;4;22;16
26/10/2019;5;29;13
26/10/2019;6;35;10
26/10/2019;7;40;7
26/10/2019;8;37;10
26/10/2019;9;30;17
26/10/2019;10;24;23
26/10/2019;11;21;29
26/10/2019;12;20;36
26/10/2019;13;19;44
26/10/2019;14;16;47
26/10/2019;15;20;44
26/10/2019;16;29;36
26/10/2019;17;39;27
26/10/2019;18;43;20
26/10/2019;19;52;12
26/10/2019;20;52;13
26/10/2019;21;34;26
26/10/2019;22;28;29
26/10/2019;23;27;27
26/10/2019;24;25;29
27/10/2019;1;21;33
27/10/2019;2;19;35
27/10/2019;3;17;36
27/10/2019;4;16;31
27/10/2019;5;16;31
27/10/2019;6;13;30
27/10/2019;7;10;42
27/10/2019;8;9;53
27/10/2019;9;13;53
27/10/2019;10;13;56
27/10/2019;11;15;57
27/10/2019;12;22;46
27/10/2019;13;27;39
27/10/2019;14;25;38
27/10/2019;15;22;44
27/10/2019;16;23;39
27/10/2019;17;22;42
27/10/2019;18;23;36
27/10/2019;19;33;26
27/10/2019;20;30;29
27/10/2019;21;31;26
27/10/2019;22;30;27
27/10/2019;23;23;34
27/10/2019;24;19;35
28/10/2019;1;16;40
28/10/2019;2;11;42
28/10/2019;3;10;44
28/10/2019;4;10;46
28/10/2019;5;12;43
28/10/2019;6;24;30
28/10/2019;7;35;19
28/10/2019;8;39;15
28/10/2019;9;31;23
28/10/2019;10;25;29
28/10/2019;11;21;34
28/10/2019;12;20;39
28/10/2019;13;18;43
28/10/2019;14;18;44
28/10/2019;15;21;40
28/10/2019;16;20;43
28/10/2019;17;28;35
28/10/2019;18;34;28
28/10/2019;19;38;24
28/10/2019;20;35;26
28/10/2019;21;25;33
28/10/2019;22;19;34
28/10/2019;23;17;35
28/10/2019;24;16;35
29/10/2019;1;16;37
29/10/2019;2;11;44
29/10/2019;3;11;41
29/10/2019;4;11;39
29/10/2019;5;15;34
29/10/2019;6;23;28
29/10/2019;7;33;20
29/10/2019;8;32;23
29/10/2019;9;29;23
29/10/2019;10;26;25
29/10/2019;11;21;30
29/10/2019;12;18;32
29/10/2019;13;21;31
29/10/2019;14;22;34
29/10/2019;15;22;34
29/10/2019;16;26;34
29/10/2019;17;28;32
29/10/2019;18;40;23
29/10/2019;19;34;29
29/10/2019;20;32;27
29/10/2019;21;35;20
29/10/2019;22;33;20
29/10/2019;23;28;21
29/10/2019;24;26;20
30/10/2019;1;22;21
30/10/2019;2;19;21
30/10/2019;3;18;22
30/10/2019;4;18;20
30/10/2019;5;19;18
30/10/2019;6;27;11
30/10/2019;7;33;6
30/10/2019;8;33;5
30/10/2019;9;31;8
30/10/2019;10;28;11
30/10/2019;11;24;15
30/10/2019;12;23;16
30/10/2019;13;25;15
30/10/2019;14;27;15
30/10/2019;15;27;16
30/10/2019;16;28;13
30/10/2019;17;36;7
30/10/2019;18;41;2
30/10/2019;19;39;2
30/10/2019;20;38;2
30/10/2019;21;35;5
30/10/2019;22;37;2
30/10/2019;23;35;2
30/10/2019;24;31;3
31/10/2019;1;25;6
31/10/2019;2;21;8
31/10/2019;3;22;7
31/10/2019;4;24;4
31/10/2019;5;25;2
31/10/2019;6;27;0
31/10/2019;7;27;0
31/10/2019;8;28;1
31/10/2019;9;25;2
31/10/2019;10;24;3
31/10/2019;11;23;4
31/10/2019;12;23;6
31/10/2019;13;21;8
31/10/2019;14;22;11
31/10/2019;15;26;11
31/10/2019;16;30;6
31/10/2019;17;35;1
31/10/2019;18;33;1
31/10/2019;19;33;1
31/10/2019;20;34;1
31/10/2019;21;35;1
31/10/2019;22;34;1
31/10/2019;23;36;1
31/10/2019;24;35;1
01/11/2019;1;37;1
01/11/2019;2;35;1
01/11/2019;3;32;1
01/11/2019;4;30;0
01/11/2019;5;29;0
01/11/2019;6;30;1
01/11/2019;7;29;6
01/11/2019;8;25;21
01/11/2019;9;20;32
01/11/2019;10;19;37
01/11/2019;11;21;38
01/11/2019;12;23;32
01/11/2019;13;30;25
01/11/2019;14;28;25
01/11/2019;15;32;16
01/11/2019;16;31;16
01/11/2019;17;25;18
01/11/2019;18;30;15
01/11/2019;19;27;23
01/11/2019;20;20;29
01/11/2019;21;21;29
01/11/2019;22;15;34
01/11/2019;23;13;40
01/11/2019;24;11;41
02/11/2019;1;11;41
02/11/2019;2;9;45
02/11/2019;3;6;54
02/11/2019;4;7;53
02/11/2019;5;7;59
02/11/2019;6;10;59
02/11/2019;7;10;59
02/11/2019;8;12;57
02/11/2019;9;13;56
02/11/2019;10;12;59
02/11/2019;11;13;58
02/11/2019;12;10;59
02/11/2019;13;12;57
02/11/2019;14;13;51
02/11/2019;15;13;48
02/11/2019;16;17;43
02/11/2019;17;18;42
02/11/2019;18;19;40
02/11/2019;19;20;39
02/11/2019;20;20;39
02/11/2019;21;19;42
02/11/2019;22;15;42
02/11/2019;23;14;41
02/11/2019;24;15;41
03/11/2019;1;13;44
03/11/2019;2;13;41
03/11/2019;3;11;44
03/11/2019;4;8;49
03/11/2019;5;7;49
03/11/2019;6;9;50
03/11/2019;7;9;54
03/11/2019;8;9;53
03/11/2019;9;17;43
03/11/2019;10;25;36
03/11/2019;11;21;45
03/11/2019;12;17;61
03/11/2019;13;17;57
03/11/2019;14;15;41
03/11/2019;15;19;35
03/11/2019;16;23;33
03/11/2019;17;26;30
03/11/2019;18;25;29
03/11/2019;19;24;29
03/11/2019;20;21;33
03/11/2019;21;18;37
03/11/2019;22;14;40
03/11/2019;23;12;45
03/11/2019;24;11;46
04/11/2019;1;10;49
04/11/2019;2;8;52
04/11/2019;3;10;48
04/11/2019;4;11;46
04/11/2019;5;16;44
04/11/2019;6;24;38
04/11/2019;7;38;27
04/11/2019;8;43;24
04/11/2019;9;43;25
04/11/2019;10;32;40
04/11/2019;11;23;45
04/11/2019;12;15;52
04/11/2019;13;12;51
04/11/2019;14;14;50
04/11/2019;15;16;51
04/11/2019;16;25;40
04/11/2019;17;36;33
04/11/2019;18;26;43
04/11/2019;19;25;39
04/11/2019;20;19;44
04/11/2019;21;17;45
04/11/2019;22;20;43
04/11/2019;23;18;50
04/11/2019;24;14;55
05/11/2019;1;15;52
05/11/2019;2;13;53
05/11/2019;3;14;48
05/11/2019;4;19;41
05/11/2019;5;27;34
05/11/2019;6;45;18
05/11/2019;7;53;11
05/11/2019;8;54;10
05/11/2019;9;51;12
05/11/2019;10;n/d;n/d
05/11/2019;11;n/d;n/d
05/11/2019;12;n/d;n/d
05/11/2019;13;25;41
05/11/2019;14;23;43
05/11/2019;15;31;37
05/11/2019;16;44;21
05/11/2019;17;51;15
05/11/2019;18;60;3
05/11/2019;19;60;1
05/11/2019;20;61;2
05/11/2019;21;61;1
05/11/2019;22;55;3
05/11/2019;23;44;9
05/11/2019;24;40;11
06/11/2019;1;40;9
06/11/2019;2;29;17
06/11/2019;3;19;25
06/11/2019;4;24;19
06/11/2019;5;18;24
06/11/2019;6;28;12
06/11/2019;7;40;2
06/11/2019;8;38;5
06/11/2019;9;34;12
06/11/2019;10;32;19
06/11/2019;11;28;26
06/11/2019;12;24;31
06/11/2019;13;24;33
06/11/2019;14;25;33
06/11/2019;15;25;32
06/11/2019;16;30;26
06/11/2019;17;44;11
06/11/2019;18;54;4
06/11/2019;19;62;1
06/11/2019;20;58;1
06/11/2019;21;47;1
06/11/2019;22;39;4
06/11/2019;23;35;7
06/11/2019;24;28;12
07/11/2019;1;20;18
07/11/2019;2;13;25
07/11/2019;3;10;30
07/11/2019;4;11;32
07/11/2019;5;13;35
07/11/2019;6;29;28
07/11/2019;7;27;40
07/11/2019;8;31;37
07/11/2019;9;29;39
07/11/2019;10;20;45
07/11/2019;11;17;48
07/11/2019;12;17;50
07/11/2019;13;16;50
07/11/2019;14;18;50
07/11/2019;15;19;51
07/11/2019;16;25;43
07/11/2019;17;46;23
07/11/2019;18;59;13
07/11/2019;19;59;13
07/11/2019;20;44;26
07/11/2019;21;40;23
07/11/2019;22;37;26
07/11/2019;23;34;26
07/11/2019;24;28;30
08/11/2019;1;26;27
08/11/2019;2;21;29
08/11/2019;3;19;27
08/11/2019;4;21;23
08/11/2019;5;29;14
08/11/2019;6;38;8
08/11/2019;7;49;2
08/11/2019;8;44;6
08/11/2019;9;42;9
08/11/2019;10;39;14
08/11/2019;11;38;19
08/11/2019;12;37;23
08/11/2019;13;39;22
08/11/2019;14;36;28
08/11/2019;15;32;34
08/11/2019;16;37;31
08/11/2019;17;51;16
08/11/2019;18;52;17
08/11/2019;19;57;6
08/11/2019;20;55;2
08/11/2019;21;55;1
08/11/2019;22;52;2
08/11/2019;23;47;3
08/11/2019;24;44;3
09/11/2019;1;42;2
09/11/2019;2;40;1
09/11/2019;3;39;3
09/11/2019;4;33;7
09/11/2019;5;33;6
09/11/2019;6;34;5
09/11/2019;7;42;2
09/11/2019;8;43;3
09/11/2019;9;40;6
09/11/2019;10;33;14
09/11/2019;11;29;22
09/11/2019;12;27;32
09/11/2019;13;27;29
09/11/2019;14;25;29
09/11/2019;15;25;30
09/11/2019;16;35;24
09/11/2019;17;35;27
09/11/2019;18;29;35
09/11/2019;19;38;21
09/11/2019;20;33;25
09/11/2019;21;30;25
09/11/2019;22;28;24
09/11/2019;23;27;23
09/11/2019;24;26;25
10/11/2019;1;28;25
10/11/2019;2;29;17
10/11/2019;3;20;25
10/11/2019;4;15;30
10/11/2019;5;14;32
10/11/2019;6;14;31
10/11/2019;7;15;31
10/11/2019;8;14;29
10/11/2019;9;16;27
10/11/2019;10;16;26
10/11/2019;11;15;27
10/11/2019;12;20;20
10/11/2019;13;22;18
10/11/2019;14;22;18
10/11/2019;15;30;13
10/11/2019;16;38;6
10/11/2019;17;44;3
10/11/2019;18;42;2
10/11/2019;19;42;3
10/11/2019;20;46;2
10/11/2019;21;47;7
10/11/2019;22;38;8
10/11/2019;23;42;4
10/11/2019;24;37;6
11/11/2019;1;32;10
11/11/2019;2;29;11
11/11/2019;3;22;18
11/11/2019;4;17;22
11/11/2019;5;13;25
11/11/2019;6;17;23
11/11/2019;7;16;31
11/11/2019;8;18;28
11/11/2019;9;18;31
11/11/2019;10;23;25
11/11/2019;11;21;27
11/11/2019;12;24;26
11/11/2019;13;22;29
11/11/2019;14;20;42
11/11/2019;15;17;50
11/11/2019;16;20;53
11/11/2019;17;24;47
11/11/2019;18;30;41
11/11/2019;19;31;42
11/11/2019;20;30;41
11/11/2019;21;23;42
11/11/2019;22;18;44
11/11/2019;23;20;41
11/11/2019;24;20;37
12/11/2019;1;21;36
12/11/2019;2;19;38
12/11/2019;3;15;40
12/11/2019;4;13;41
12/11/2019;5;15;40
12/11/2019;6;25;33
12/11/2019;7;41;22
12/11/2019;8;46;20
12/11/2019;9;43;23
12/11/2019;10;33;36
12/11/2019;11;28;45
12/11/2019;12;19;54
12/11/2019;13;29;49
12/11/2019;14;50;30
12/11/2019;15;45;30
12/11/2019;16;45;28
12/11/2019;17;78;6
12/11/2019;18;82;3
12/11/2019;19;62;15
12/11/2019;20;63;12
12/11/2019;21;53;19
12/11/2019;22;37;30
12/11/2019;23;28;41
12/11/2019;24;24;41
13/11/2019;1;16;45
13/11/2019;2;14;45
13/11/2019;3;15;39
13/11/2019;4;19;31
13/11/2019;5;25;25
13/11/2019;6;39;13
13/11/2019;7;50;4
13/11/2019;8;50;4
13/11/2019;9;48;8
13/11/2019;10;44;14
13/11/2019;11;36;22
13/11/2019;12;32;28
13/11/2019;13;27;36
13/11/2019;14;24;42
13/11/2019;15;23;42
13/11/2019;16;31;32
13/11/2019;17;58;8
13/11/2019;18;62;7
13/11/2019;19;54;13
13/11/2019;20;42;23
13/11/2019;21;33;30
13/11/2019;22;23;38
13/11/2019;23;17;45
13/11/2019;24;11;51
14/11/2019;1;10;49
14/11/2019;2;9;49
14/11/2019;3;9;50
14/11/2019;4;15;42
14/11/2019;5;24;40
14/11/2019;6;35;36
14/11/2019;7;59;18
14/11/2019;8;61;18
14/11/2019;9;52;28
14/11/2019;10;45;36
14/11/2019;11;33;46
14/11/2019;12;24;54
14/11/2019;13;24;52
14/11/2019;14;27;52
14/11/2019;15;26;49
14/11/2019;16;24;52
14/11/2019;17;39;36
14/11/2019;18;57;21
14/11/2019;19;51;27
14/11/2019;20;53;19
14/11/2019;21;48;21
14/11/2019;22;32;29
14/11/2019;23;34;21
14/11/2019;24;28;21
15/11/2019;1;26;24
15/11/2019;2;24;25
15/11/2019;3;15;30
15/11/2019;4;14;38
15/11/2019;5;13;43
15/11/2019;6;21;28
15/11/2019;7;36;11
15/11/2019;8;37;9
15/11/2019;9;41;5
15/11/2019;10;38;11
15/11/2019;11;39;8
15/11/2019;12;39;8
15/11/2019;13;47;3
15/11/2019;14;51;2
15/11/2019;15;55;2
15/11/2019;16;57;2
15/11/2019;17;50;2
15/11/2019;18;47;2
15/11/2019;19;46;3
15/11/2019;20;47;3
15/11/2019;21;42;10
15/11/2019;22;35;18
15/11/2019;23;28;26
15/11/2019;24;23;30
16/11/2019;1;19;35
16/11/2019;2;17;36
16/11/2019;3;13;40
16/11/2019;4;12;41
16/11/2019;5;16;35
16/11/2019;6;23;29
16/11/2019;7;25;25
16/11/2019;8;26;25
16/11/2019;9;26;24
16/11/2019;10;25;25
16/11/2019;11;26;24
16/11/2019;12;26;27
16/11/2019;13;24;31
16/11/2019;14;23;32
16/11/2019;15;21;32
16/11/2019;16;25;28
16/11/2019;17;28;29
16/11/2019;18;34;23
16/11/2019;19;37;20
16/11/2019;20;36;19
16/11/2019;21;40;16
16/11/2019;22;42;11
16/11/2019;23;47;7
16/11/2019;24;32;20
17/11/2019;1;31;19
17/11/2019;2;27;23
17/11/2019;3;26;24
17/11/2019;4;34;16
17/11/2019;5;28;15
17/11/2019;6;31;9
17/11/2019;7;33;13
17/11/2019;8;39;4
17/11/2019;9;35;2
17/11/2019;10;40;6
17/11/2019;11;40;13
17/11/2019;12;28;29
17/11/2019;13;21;36
17/11/2019;14;21;40
17/11/2019;15;22;41
17/11/2019;16;19;45
17/11/2019;17;23;41
17/11/2019;18;34;27
17/11/2019;19;36;28
17/11/2019;20;34;26
17/11/2019;21;33;24
17/11/2019;22;30;27
17/11/2019;23;28;29
17/11/2019;24;32;21
18/11/2019;1;26;20
18/11/2019;2;21;22
18/11/2019;3;18;30
18/11/2019;4;18;31
18/11/2019;5;22;29
18/11/2019;6;30;19
18/11/2019;7;42;9
18/11/2019;8;46;5
18/11/2019;9;47;7
18/11/2019;10;48;7
18/11/2019;11;41;8
18/11/2019;12;39;9
18/11/2019;13;33;15
18/11/2019;14;35;14
18/11/2019;15;40;13
18/11/2019;16;41;17
18/11/2019;17;43;14
18/11/2019;18;42;17
18/11/2019;19;42;15
18/11/2019;20;41;15
18/11/2019;21;35;19
18/11/2019;22;35;18
18/11/2019;23;33;20
18/11/2019;24;34;17
19/11/2019;1;32;17
19/11/2019;2;28;20
19/11/2019;3;47;6
19/11/2019;4;49;3
19/11/2019;5;34;17
19/11/2019;6;36;17
19/11/2019;7;51;7
19/11/2019;8;62;3
19/11/2019;9;70;2
19/11/2019;10;65;7
19/11/2019;11;41;31
19/11/2019;12;18;57
19/11/2019;13;19;56
19/11/2019;14;24;51
19/11/2019;15;33;43
19/11/2019;16;42;32
19/11/2019;17;56;20
19/11/2019;18;62;14
19/11/2019;19;64;13
19/11/2019;20;50;20
19/11/2019;21;60;8
19/11/2019;22;64;5
19/11/2019;23;60;7
19/11/2019;24;61;6
20/11/2019;1;42;21
20/11/2019;2;37;25
20/11/2019;3;37;24
20/11/2019;4;34;24
20/11/2019;5;37;19
20/11/2019;6;55;5
20/11/2019;7;63;2
20/11/2019;8;64;2
20/11/2019;9;55;10
20/11/2019;10;40;22
20/11/2019;11;30;31
20/11/2019;12;24;37
20/11/2019;13;22;39
20/11/2019;14;22;39
20/11/2019;15;22;35
20/11/2019;16;30;25
20/11/2019;17;33;17
20/11/2019;18;43;8
20/11/2019;19;41;8
20/11/2019;20;45;5
20/11/2019;21;44;2
20/11/2019;22;38;6
20/11/2019;23;35;7
20/11/2019;24;33;8
21/11/2019;1;33;6
21/11/2019;2;32;5
21/11/2019;3;31;4
21/11/2019;4;26;7
21/11/2019;5;28;3
21/11/2019;6;34;1
21/11/2019;7;35;1
21/11/2019;8;40;1
21/11/2019;9;40;3
21/11/2019;10;41;6
21/11/2019;11;35;12
21/11/2019;12;33;18
21/11/2019;13;30;27
21/11/2019;14;35;28
21/11/2019;15;40;25
21/11/2019;16;45;22
21/11/2019;17;46;21
21/11/2019;18;38;28
21/11/2019;19;45;19
21/11/2019;20;50;15
21/11/2019;21;42;22
21/11/2019;22;36;25
21/11/2019;23;29;32
21/11/2019;24;24;35
22/11/2019;1;18;40
22/11/2019;2;15;43
22/11/2019;3;15;44
22/11/2019;4;14;45
22/11/2019;5;21;35
22/11/2019;6;38;18
22/11/2019;7;49;11
22/11/2019;8;55;7
22/11/2019;9;55;8
22/11/2019;10;44;19
22/11/2019;11;33;30
22/11/2019;12;34;29
22/11/2019;13;22;41
22/11/2019;14;21;47
22/11/2019;15;22;43
22/11/2019;16;43;19
22/11/2019;17;52;12
22/11/2019;18;47;22
22/11/2019;19;30;37
22/11/2019;20;25;44
22/11/2019;21;19;46
22/11/2019;22;17;43
22/11/2019;23;16;44
22/11/2019;24;17;43
23/11/2019;1;17;40
23/11/2019;2;17;39
23/11/2019;3;15;40
23/11/2019;4;15;39
23/11/2019;5;15;40
23/11/2019;6;16;39
23/11/2019;7;19;35
23/11/2019;8;20;39
23/11/2019;9;25;29
23/11/2019;10;40;22
23/11/2019;11;27;39
23/11/2019;12;22;35
23/11/2019;13;29;23
23/11/2019;14;25;16
23/11/2019;15;30;9
23/11/2019;16;36;4
23/11/2019;17;41;1
23/11/2019;18;42;1
23/11/2019;19;42;1
23/11/2019;20;46;1
23/11/2019;21;50;1
23/11/2019;22;45;1
23/11/2019;23;45;1
23/11/2019;24;41;1
24/11/2019;1;40;1
24/11/2019;2;42;0
24/11/2019;3;40;0
24/11/2019;4;35;0
24/11/2019;5;29;0
24/11/2019;6;34;1
24/11/2019;7;32;1
24/11/2019;8;34;2
24/11/2019;9;33;5
24/11/2019;10;28;18
24/11/2019;11;19;36
24/11/2019;12;14;51
24/11/2019;13;16;45
24/11/2019;14;19;45
24/11/2019;15;22;46
24/11/2019;16;23;50
24/11/2019;17;47;27
24/11/2019;18;62;14
24/11/2019;19;72;3
24/11/2019;20;63;8
24/11/2019;21;50;14
24/11/2019;22;44;15
24/11/2019;23;38;16
24/11/2019;24;29;21
25/11/2019;1;20;24
25/11/2019;2;18;24
25/11/2019;3;12;28
25/11/2019;4;13;26
25/11/2019;5;17;24
25/11/2019;6;30;12
25/11/2019;7;36;15
25/11/2019;8;40;8
25/11/2019;9;37;9
25/11/2019;10;38;10
25/11/2019;11;33;21
25/11/2019;12;25;37
25/11/2019;13;24;42
25/11/2019;14;28;36
25/11/2019;15;31;30
25/11/2019;16;43;16
25/11/2019;17;43;11
25/11/2019;18;40;11
25/11/2019;19;43;8
25/11/2019;20;37;11
25/11/2019;21;34;14
25/11/2019;22;31;21
25/11/2019;23;25;28
25/11/2019;24;29;25
26/11/2019;1;21;34
26/11/2019;2;19;36
26/11/2019;3;12;48
26/11/2019;4;13;49
26/11/2019;5;23;39
26/11/2019;6;43;22
26/11/2019;7;51;18
26/11/2019;8;52;16
26/11/2019;9;47;20
26/11/2019;10;44;24
26/11/2019;11;45;24
26/11/2019;12;42;26
26/11/2019;13;41;26
26/11/2019;14;42;24
26/11/2019;15;40;25
26/11/2019;16;40;24
26/11/2019;17;48;15
26/11/2019;18;49;11
26/11/2019;19;45;13
26/11/2019;20;42;16
26/11/2019;21;25;31
26/11/2019;22;21;33
26/11/2019;23;22;33
26/11/2019;24;20;34
27/11/2019;1;14;39
27/11/2019;2;12;43
27/11/2019;3;9;54
27/11/2019;4;9;61
27/11/2019;5;11;63
27/11/2019;6;21;52
27/11/2019;7;33;41
27/11/2019;8;33;44
27/11/2019;9;31;42
27/11/2019;10;30;41
27/11/2019;11;34;38
27/11/2019;12;30;41
27/11/2019;13;24;45
27/11/2019;14;20;46
27/11/2019;15;23;40
27/11/2019;16;22;44
27/11/2019;17;20;46
27/11/2019;18;21;46
27/11/2019;19;19;47
27/11/2019;20;18;48
27/11/2019;21;15;51
27/11/2019;22;12;54
27/11/2019;23;12;54
27/11/2019;24;10;57
28/11/2019;1;7;62
28/11/2019;2;7;62
28/11/2019;3;7;57
28/11/2019;4;8;54
28/11/2019;5;10;51
28/11/2019;6;19;42
28/11/2019;7;29;35
28/11/2019;8;33;34
28/11/2019;9;31;37
28/11/2019;10;26;41
28/11/2019;11;23;44
28/11/2019;12;22;43
28/11/2019;13;21;44
28/11/2019;14;22;40
28/11/2019;15;24;35
28/11/2019;16;24;36
28/11/2019;17;34;26
28/11/2019;18;30;32
28/11/2019;19;31;28
28/11/2019;20;31;28
28/11/2019;21;24;35
28/11/2019;22;20;41
28/11/2019;23;24;32
28/11/2019;24;22;29
29/11/2019;1;17;41
29/11/2019;2;15;44
29/11/2019;3;13;44
29/11/2019;4;14;39
29/11/2019;5;19;33
29/11/2019;6;28;23
29/11/2019;7;40;14
29/11/2019;8;43;14
29/11/2019;9;43;17
29/11/2019;10;33;23
29/11/2019;11;40;16
29/11/2019;12;41;18
29/11/2019;13;44;26
29/11/2019;14;41;33
29/11/2019;15;41;35
29/11/2019;16;44;33
29/11/2019;17;42;34
29/11/2019;18;42;30
29/11/2019;19;39;33
29/11/2019;20;37;36
29/11/2019;21;40;34
29/11/2019;22;38;37
29/11/2019;23;34;35
29/11/2019;24;38;27
30/11/2019;1;52;14
30/11/2019;2;52;15
30/11/2019;3;46;18
30/11/2019;4;40;19
30/11/2019;5;45;15
30/11/2019;6;51;12
30/11/2019;7;49;10
30/11/2019;8;48;14
30/11/2019;9;48;14
30/11/2019;10;42;25
30/11/2019;11;29;37
30/11/2019;12;23;47
30/11/2019;13;24;49
30/11/2019;14;21;54
30/11/2019;15;29;49
30/11/2019;16;29;48
30/11/2019;17;36;39
30/11/2019;18;35;37
30/11/2019;19;34;38
30/11/2019;20;32;40
30/11/2019;21;27;41
30/11/2019;22;22;41
30/11/2019;23;22;39
30/11/2019;24;21;39
01/12/2019;1;21;36
01/12/2019;2;19;37
01/12/2019;3;19;34
01/12/2019;4;15;37
01/12/2019;5;20;31
01/12/2019;6;22;28
01/12/2019;7;26;24
01/12/2019;8;30;20
01/12/2019;9;27;25
01/12/2019;10;20;30
01/12/2019;11;20;30
01/12/2019;12;22;29
01/12/2019;13;23;28
01/12/2019;14;23;29
01/12/2019;15;26;26
01/12/2019;16;30;18
01/12/2019;17;31;17
01/12/2019;18;34;12
01/12/2019;19;39;9
01/12/2019;20;37;13
01/12/2019;21;37;13
01/12/2019;22;36;15
01/12/2019;23;34;17
01/12/2019;24;35;15
02/12/2019;1;35;14
02/12/2019;2;33;17
02/12/2019;3;29;23
02/12/2019;4;28;26
02/12/2019;5;32;21
02/12/2019;6;43;11
02/12/2019;7;57;3
02/12/2019;8;59;2
02/12/2019;9;59;5
02/12/2019;10;57;11
02/12/2019;11;57;16
02/12/2019;12;56;18
02/12/2019;13;50;28
02/12/2019;14;47;27
02/12/2019;15;61;14
02/12/2019;16;60;12
02/12/2019;17;59;14
02/12/2019;18;59;11
02/12/2019;19;63;4
02/12/2019;20;65;3
02/12/2019;21;57;7
02/12/2019;22;50;11
02/12/2019;23;47;10
02/12/2019;24;48;9
03/12/2019;1;43;12
03/12/2019;2;43;11
03/12/2019;3;38;13
03/12/2019;4;42;7
03/12/2019;5;44;3
03/12/2019;6;43;5
03/12/2019;7;35;12
03/12/2019;8;44;5
03/12/2019;9;40;12
03/12/2019;10;44;10
03/12/2019;11;46;14
03/12/2019;12;48;13
03/12/2019;13;53;10
03/12/2019;14;46;15
03/12/2019;15;46;13
03/12/2019;16;53;6
03/12/2019;17;56;2
03/12/2019;18;54;2
03/12/2019;19;48;2
03/12/2019;20;47;3
03/12/2019;21;40;7
03/12/2019;22;41;7
03/12/2019;23;36;9
03/12/2019;24;38;7
04/12/2019;1;34;9
04/12/2019;2;31;10
04/12/2019;3;24;14
04/12/2019;4;28;9
04/12/2019;5;31;6
04/12/2019;6;38;2
04/12/2019;7;43;1
04/12/2019;8;46;2
04/12/2019;9;45;3
04/12/2019;10;44;6
04/12/2019;11;45;12
04/12/2019;12;37;19
04/12/2019;13;39;18
04/12/2019;14;42;17
04/12/2019;15;54;8
04/12/2019;16;57;3
04/12/2019;17;54;2
04/12/2019;18;55;2
04/12/2019;19;55;3
04/12/2019;20;62;2
04/12/2019;21;73;3
04/12/2019;22;73;3
04/12/2019;23;56;2
04/12/2019;24;48;2
05/12/2019;1;45;2
05/12/2019;2;46;2
05/12/2019;3;48;2
05/12/2019;4;44;1
05/12/2019;5;40;1
05/12/2019;6;39;1
05/12/2019;7;43;1
05/12/2019;8;47;1
05/12/2019;9;47;2
05/12/2019;10;42;2
05/12/2019;11;44;4
05/12/2019;12;49;4
05/12/2019;13;52;3
05/12/2019;14;53;3
05/12/2019;15;49;3
05/12/2019;16;49;2
05/12/2019;17;47;2
05/12/2019;18;49;1
05/12/2019;19;49;2
05/12/2019;20;47;2
05/12/2019;21;44;2
05/12/2019;22;42;3
05/12/2019;23;39;4
05/12/2019;24;40;4
06/12/2019;1;34;8
06/12/2019;2;33;9
06/12/2019;3;34;7
06/12/2019;4;36;6
06/12/2019;5;40;3
06/12/2019;6;45;1
06/12/2019;7;49;1
06/12/2019;8;49;1
06/12/2019;9;49;2
06/12/2019;10;44;4
06/12/2019;11;36;6
06/12/2019;12;37;6
06/12/2019;13;39;7
06/12/2019;14;39;8
06/12/2019;15;40;11
06/12/2019;16;42;11
06/12/2019;17;44;11
06/12/2019;18;40;17
06/12/2019;19;39;18
06/12/2019;20;34;25
06/12/2019;21;26;34
06/12/2019;22;26;35
06/12/2019;23;29;31
06/12/2019;24;22;37
07/12/2019;1;21;41
07/12/2019;2;17;44
07/12/2019;3;19;38
07/12/2019;4;22;35
07/12/2019;5;22;33
07/12/2019;6;27;32
07/12/2019;7;33;30
07/12/2019;8;47;21
07/12/2019;9;46;18
07/12/2019;10;42;22
07/12/2019;11;36;29
07/12/2019;12;28;42
07/12/2019;13;22;48
